"Gene","Module","p","p.adj","coef","AUC"
"GPRC5C","M20",0.0698609849898682,0.400312580538637,0.0267518048783647,0.589401709401709
"NT5C","M19",0.0256985644229903,0.280628267588581,0.0463595835357323,0.589401709401709
"SIAE","M16",0.0240925494078395,0.272879803310163,0.0206683354677476,0.589401709401709
"TBC1D1","M20",0.18823841320748,0.577774686628702,-0.0351920608323785,0.589401709401709
"THRA","unassigned",0.0274952001127841,0.284819068060454,0.126462276123678,0.589401709401709
"DOCK2","M6",0.167598760070872,0.552026288638309,-0.0548870933453407,0.589316239316239
"ITFG2","unassigned",0.094666703839243,0.44632008507093,0.0748978035455843,0.589316239316239
"TNMD","unassigned",0.11577882561782,0.485805981353554,2.04030477158484,0.589316239316239
"DTHD1","unassigned",0.239485778976569,0.628948754918997,-0.474914899941606,0.589230769230769
"EYA3","M6",0.0488831377953349,0.352105459856694,-0.218495113777697,0.589230769230769
"FGGY","unassigned",0.0154565810077997,0.232315247125761,0.427277176192937,0.589230769230769
"NCOA3","unassigned",0.087395684805783,0.433460118574055,-0.0859489670434351,0.589230769230769
"NDUFB4","M17",0.0761784126975381,0.408920187493804,0.0128484940390651,0.589230769230769
"NDUFB6","M17",0.101764747414254,0.459731175959535,0.0531204807056084,0.589230769230769
"NFAM1","M6",0.390854889709907,0.74650817992441,-0.0947939672494893,0.589230769230769
"NHP2","M38",0.0566225649440701,0.370816140521502,0.0348123835369401,0.589230769230769
"OLR1","unassigned",0.908110421624888,0.973285023261471,0.0110181745700962,0.589230769230769
"POLQ","unassigned",0.0813480140038576,0.419802914761997,-0.36970906755676,0.589230769230769
"RPP25","M20",0.110687388182448,0.475545219026538,0.248232872903776,0.589230769230769
"TMEM128","M17",0.050939673794963,0.357071091327155,0.11809216908745,0.589230769230769
"TSPAN11","M10",0.0866975515136705,0.431808327176875,-0.0562927529014389,0.589230769230769
"LILRB4","M20",0.151595246405587,0.534894842180097,-0.026625077443803,0.589059829059829
"TOP1MT","unassigned",0.0459302468828398,0.342511085203875,0.213106088493426,0.589059829059829
"CFDP1","M20",0.0518268494428866,0.357879309305848,0.0364295009372382,0.589059829059829
"FAM107B","unassigned",0.152891404791652,0.535844806876473,-0.0222800437624241,0.589059829059829
"FAM49B","M6",0.129731424649639,0.508674266977767,-0.0233316874237242,0.589059829059829
"RSPH4A","unassigned",0.106887798300777,0.468684238668829,-3.79436965043028,0.588974358974359
"ZBTB32","M6",0.179929140658511,0.567162602650568,-0.260210428480938,0.588974358974359
"ADAM8","M6",0.662031547564854,0.882029264444884,-0.0107771558618886,0.588888888888889
"C11orf1","M38",0.0595078850277845,0.377726054492449,0.112802012031073,0.588888888888889
"CTSE","unassigned",0.193069869336535,0.583178640814827,0.00767607546469731,0.588888888888889
"KDM6B","unassigned",0.148338196692352,0.531908249359816,-0.0481141337939937,0.588888888888889
"LUM","M2",0.103478749138326,0.462655365036049,-0.00283704462350017,0.588888888888889
"MEDAG","M1",0.270414005360662,0.656537322022479,-0.0902716297580584,0.588888888888889
"MMP25","M5",0.934985593074285,0.981162437720929,-0.00176928962728511,0.588888888888889
"MROH7","unassigned",0.0101780837000347,0.20152832915437,1.02106856050687,0.588888888888889
"MT-ATP6","M23",0.0260683644103072,0.281827454602839,7.90081939439519e-05,0.588888888888889
"PLPP3","M10",0.0710828531814221,0.403012822480134,-0.0549183131609228,0.588888888888889
"S100Z","unassigned",0.0709466010638187,0.402589642496568,2.05210735146862,0.588888888888889
"TMEM134","M10",0.0223707681901026,0.262139893302913,0.0811656247490977,0.588888888888889
"TRAF3IP2","M22",0.0580833613578182,0.373353458451863,0.0846783313890568,0.588888888888889
"ZFP92","unassigned",0.189153699997709,0.579238552010229,-1.99526925344841,0.588888888888889
"ZFPM2","unassigned",0.0511287311707294,0.357207947907303,-0.830291049378813,0.588888888888889
"IER5L","M10",0.06778770036935,0.396653149926362,-0.264636237358055,0.588803418803419
"ACOX2","unassigned",0.0338417131652328,0.308119401489384,0.170177681100326,0.588717948717949
"BCL3","unassigned",0.0597925769307041,0.378437350488008,-0.0118985660676151,0.588717948717949
"GAS6","unassigned",0.130151167746112,0.509737734252299,0.0296558814684639,0.588717948717949
"IFI16","M20",0.107615561265215,0.470479958700388,-0.0185709564358986,0.588717948717949
"MT-ND1","M23",0.0244283925965852,0.274368750903786,0.000137842854688343,0.588717948717949
"NT5DC2","unassigned",0.0633999399169786,0.388523847052292,-0.0405782252023677,0.588717948717949
"PET100","M19",0.0401545152625598,0.328470063643363,0.0608417436379311,0.588717948717949
"RN7SL525P","unassigned",0.0478065754882292,0.348596981396085,-0.780823198913051,0.588717948717949
"SERINC5","M20",0.0244016451584783,0.274368750903786,0.0587031035669307,0.588717948717949
"SERPINA1","M11",0.0375993200713243,0.322103948241028,-0.00263796283556808,0.588717948717949
"ADARB2","unassigned",0.147574905286436,0.531707228815325,-0.934134038291268,0.588547008547009
"ARHGAP31","M3",0.116646164229493,0.487266211348115,-0.211417596965353,0.588547008547009
"BTN3A2","M26",0.0534769515091653,0.361831209001188,-0.0330621646693161,0.588547008547009
"CEBPA","M20",0.0317169016155767,0.300889346369203,0.0787906006924671,0.588547008547009
"CLIP1","M19",0.0559645301370988,0.368684266306078,-0.0811065976316433,0.588547008547009
"DYNC1I1","unassigned",0.0390945307089764,0.326230671524054,-2.13555345805092,0.588547008547009
"FKBP8","unassigned",0.0291808560212904,0.291878782468155,0.0346868299689838,0.588547008547009
"FLVCR1","M11",0.0519883389325859,0.357888362547953,-0.229764568083189,0.588547008547009
"LEF1","M6",0.184473763366833,0.57251132827055,-0.0435431681476373,0.588547008547009
"RHBDD1","unassigned",0.0688106953785206,0.398750577755809,-0.109308470975037,0.588547008547009
"SMIM19","unassigned",0.0382870666214703,0.323838281367614,0.0715853918081923,0.588547008547009
"TNS3","unassigned",0.0670273904889448,0.394963474704089,-0.052576183360626,0.588547008547009
"ADGRF4","M16",0.0813055265789682,0.419802914761997,-0.368173438894494,0.588461538461538
"AGTPBP1","unassigned",0.115430750928879,0.485044280490111,-0.240619600167232,0.588461538461538
"AUH","M20",0.0274282674847135,0.284819068060454,0.167488184823333,0.588376068376068
"C15orf61","M19",0.0776619893377583,0.412133149669071,0.594949298181486,0.588376068376068
"CLDN7","M20",0.0766084928320842,0.410228296264684,0.00288011982573041,0.588376068376068
"DUSP28","M38",0.0439908692558485,0.337707490899181,0.547152334237181,0.588376068376068
"IRF9","M7",0.0641748071361207,0.390382709312702,-0.0162678761987145,0.588376068376068
"MYO5A","unassigned",0.073766623138501,0.405669271725066,-0.188572521195358,0.588376068376068
"PINK1","unassigned",0.0270316919614186,0.284819068060454,0.0676773040746237,0.588376068376068
"SUSD5","unassigned",0.208959461127166,0.600374380147561,-2.82163083039136,0.588376068376068
"ZBTB48","unassigned",0.0263485792571109,0.282617983434344,0.140538778087365,0.588376068376068
"ZFP36L2","unassigned",0.108028761293162,0.470549933310308,0.00979416432612167,0.588376068376068
"LIMA1","M20",0.0449812101251173,0.340593960234616,0.0132811660741025,0.588205128205128
"STK32A","unassigned",0.0526563028516059,0.36012932493845,-2.56916135360744,0.588205128205128
"AIDA","M20",0.107787222559507,0.470488262188321,-0.0565722813508327,0.588205128205128
"ARTN","unassigned",0.0462151297417192,0.343604581323148,0.303620302614919,0.588205128205128
"CNTN4","unassigned",0.101848426743834,0.459886215032414,-0.295353241508852,0.588205128205128
"ARL5B","unassigned",0.0473748642153215,0.346874728041279,-0.101141348063233,0.588034188034188
"CCDC142","unassigned",0.0679001727629015,0.396653149926362,-0.24751054734132,0.588034188034188
"CNTLN","M10",0.108864587245737,0.471271164105109,-0.552378105781457,0.588034188034188
"DDRGK1","unassigned",0.0452842945117955,0.341676402980091,0.0692864574524082,0.588034188034188
"DDT","M19",0.0800443682686701,0.417079221576103,0.0157723466181227,0.588034188034188
"DIAPH3","unassigned",0.136924570230139,0.518773952044425,-0.245791401551431,0.588034188034188
"FKBP1B","unassigned",0.0519118905213102,0.357879309305848,0.137613553657472,0.588034188034188
"GPX4","unassigned",0.0812602105322241,0.419802914761997,0.0153149357176267,0.588034188034188
"MOK","unassigned",0.0408593364569383,0.3296341133484,0.363932359324596,0.588034188034188
"PKHD1L1","unassigned",0.190268927050521,0.580062655340444,-0.137571348168804,0.588034188034188
"SALRNA1","unassigned",0.178495828149403,0.5658853622585,-8.19207876120943,0.588034188034188
"SNHG7","unassigned",0.0721595158330182,0.403842892868636,0.092871632267546,0.588034188034188
"UBL5","M38",0.0512735450671303,0.357207947907303,0.0102111222948574,0.588034188034188
"UBOX5","unassigned",0.0267037504045821,0.283853346870995,1.01864850848353,0.588034188034188
"AGO2","unassigned",0.0404757062213212,0.328470063643363,-0.140971161563735,0.587863247863248
"C1orf229","unassigned",0.0405481897731784,0.328470063643363,8.41072367935577,0.587863247863248
"CDKN2C","unassigned",0.0785598885229666,0.413815612317681,-0.194572246419578,0.587863247863248
"COA4","M19",0.0866222265422248,0.431796830875417,0.0446419374782791,0.587863247863248
"DMTN","M6",0.0181438601699101,0.245055461234209,0.134032029414685,0.587863247863248
"INAFM1","M10",0.0179357599763673,0.244603991428595,0.313117711257672,0.587863247863248
"LINC00886","unassigned",0.0342022902212485,0.309570723178135,1.06168891139105,0.587863247863248
"PLK2","unassigned",0.0791712249865043,0.41528304074444,-0.0595385617382717,0.587863247863248
"PPT2-EGFL8","unassigned",0.187561225685825,0.576893846201843,0.343868842848393,0.587863247863248
"RN7SL32P","unassigned",0.0648985963220588,0.391354859738153,-0.567292584086397,0.587863247863248
"RPIA","M20",0.0325335339397291,0.302821314598497,0.127714286830795,0.587863247863248
"AP004782.1","unassigned",0.105030722283702,0.465419651935479,16.0291817950748,0.587692307692308
"BCL2L14","M20",0.0488287335188337,0.351856442468574,0.0565445679000679,0.587692307692308
"CXorf40A","unassigned",0.05095386249044,0.357071091327155,0.152735012132958,0.587692307692308
"DNAH2","unassigned",0.318374341180277,0.693866647624913,-0.860717490451785,0.587692307692308
"ITSN2","M19",0.0689948860069193,0.398750577755809,-0.0528390283201916,0.587692307692308
"NGEF","M20",0.0519581830829476,0.357888362547953,0.123376914159607,0.587692307692308
"POLK","unassigned",0.0583976518000764,0.374154113609663,-0.187728512287309,0.587692307692308
"PRRG2","M20",0.0846009688452624,0.426919191557336,0.14494310210065,0.587692307692308
"RPL14","M38",0.0358970910616061,0.316840941554206,0.00481161362689158,0.587692307692308
"SCARF2","M10",0.0720337380537383,0.403450797004326,-0.416272902317072,0.587692307692308
"SEC61A1","unassigned",0.198064954248884,0.588900178214886,-0.00935742092569366,0.587692307692308
"SH2B2","M6",0.27631799695193,0.661649019290618,-0.111817543667999,0.587692307692308
"STS","M38",0.0920096603898092,0.441887253945312,-0.0264191602946153,0.587692307692308
"LINC00691","M14",0.313447392456144,0.690145594765317,-6.0893527829431,0.587606837606838
"RPS6KA2","M2",0.0868885405103472,0.432569038799677,-0.111266964488555,0.587606837606838
"DAPK2","M24",0.048453717671323,0.350721095555668,0.0737889858110434,0.587521367521368
"GGH","M20",0.0433339573101346,0.336370589003856,0.0348344837072351,0.587521367521368
"IL21R-AS1","unassigned",0.0547838230562583,0.365421379751755,-2.52951227069724,0.587521367521368
"NAA25","unassigned",0.0931781022938594,0.443201282573059,-0.213355106472766,0.587521367521368
"PGPEP1","M24",0.0670510743148647,0.394963474704089,0.109399747251524,0.587521367521368
"PKD1P6","unassigned",0.0670370150741816,0.394963474704089,-0.0840558631611655,0.587521367521368
"RIC1","unassigned",0.0934697779565696,0.443618868573435,-0.143829402244145,0.587521367521368
"SCP2","M20",0.0669739409061276,0.394963474704089,0.00801733637815095,0.587521367521368
"SLC16A3","unassigned",0.109727928240102,0.47353032714854,-0.0114496560624221,0.587521367521368
"SMIM5","M24",0.0326462856365008,0.303552281696625,-0.0728503078300781,0.587521367521368
"ZBTB45","unassigned",0.0744678276182278,0.406160135084659,0.311953556162116,0.587521367521368
"HPR","unassigned",0.118941098790987,0.491365941798167,-2.76972732459093,0.587435897435897
"AC079922.2","unassigned",0.290865076695849,0.67381358722581,0.898880792253458,0.587350427350427
"CRADD","unassigned",0.0591584655862963,0.376393432785991,0.224378509661711,0.587350427350427
"PTGFRN","unassigned",0.0641913827728865,0.390382709312702,0.0495776258743438,0.587350427350427
"ADPRH","M20",0.0908457754954318,0.440687010283708,-0.263216921309765,0.587350427350427
"APOL1","M7",0.160528727123199,0.543921523188674,-0.00642614600512017,0.587350427350427
"C20orf144","unassigned",0.0435268148937086,0.336915018773684,-6.28163776863344,0.587350427350427
"CACNA2D1","unassigned",0.0458819734192725,0.34244513690842,-0.395763107116549,0.587350427350427
"CASS4","unassigned",0.147469783744183,0.531436407354367,-0.251834071745808,0.587350427350427
"CDIPT","unassigned",0.0288194013348347,0.290833332810753,0.0846280604152306,0.587350427350427
"DGKQ","M20",0.0127902962550348,0.217349277644227,0.152110671502628,0.587350427350427
"SRP19","unassigned",0.0857472877162038,0.430337378040501,-0.0355489664057116,0.587350427350427
"TMEM160","unassigned",0.0749988967488067,0.40620372448543,0.111319403313901,0.587350427350427
"TP53","unassigned",0.0719871124895195,0.403450797004326,0.0673149457379311,0.587350427350427
"VAMP5","M7",0.103955912487019,0.463372740474717,-0.0368995128136138,0.587350427350427
"CCDC171","unassigned",0.022456773296837,0.262845072357352,1.1994572723431,0.587264957264957
"ANP32B","M6",0.0463926047215053,0.343604581323148,0.0198511615380939,0.587179487179487
"CCDC150","unassigned",0.103291178780562,0.4626147495912,-0.379347626785043,0.587179487179487
"CD320","unassigned",0.0431887608406508,0.336355891226521,0.0441009460814869,0.587179487179487
"DHRS7","unassigned",0.0778464516382501,0.412239502383329,-0.0314880251196087,0.587179487179487
"DOCK9","unassigned",0.0698986808588171,0.400312580538637,-0.0487448740177453,0.587179487179487
"HDAC11","unassigned",0.0343077774790479,0.309570723178135,0.185444121443105,0.587179487179487
"LCP1","M6",0.312425675777694,0.68979015592831,-0.00473713647640146,0.587179487179487
"LFNG","M20",0.0329055817551894,0.304153628322658,0.0673592253489237,0.587179487179487
"LMAN2","unassigned",0.179661041013388,0.567162602650568,-0.0126332920857756,0.587179487179487
"LPCAT2","unassigned",0.114297919862367,0.48229060687013,-0.0981984477884326,0.587179487179487
"LRRC1","M20",0.0477703294551903,0.348475910717323,0.0568718393013063,0.587179487179487
"MRPS35","M20",0.0839600530995697,0.425752549542138,0.030921607741867,0.587179487179487
"MSX2","unassigned",0.19762178811986,0.588651467937279,-0.576235675403963,0.587179487179487
"PGRMC1","M20",0.0573302263546148,0.372102368211122,0.0275510910230878,0.587179487179487
"PPT1","M3",0.149241497771257,0.53256683601617,-0.0257327843453585,0.587179487179487
"RAB8B","M19",0.130156808306348,0.509737734252299,-0.0681139208992189,0.587179487179487
"RBM24","unassigned",0.02171656381511,0.259959327692425,0.401326051012397,0.587179487179487
"REG4","M11",0.164259446932722,0.548799783057143,-0.00100201084056499,0.587179487179487
"SLC27A3","unassigned",0.0781205360291711,0.412358354565166,0.0878109963761216,0.587179487179487
"TCAF2","unassigned",0.0711775347170556,0.403012822480134,-0.593372598591158,0.587179487179487
"THEM6","M22",0.120983525162291,0.494897099355362,0.110067490866443,0.587179487179487
"TMEM177","M20",0.0668787155138379,0.394963474704089,0.186452575374813,0.587179487179487
"ZP3","unassigned",0.0712842020428512,0.403152801522192,0.208363212615445,0.587179487179487
"LINC00336","unassigned",0.276212815981024,0.661649019290618,-3.5258743738351,0.587094017094017
"BTN3A1","M7",0.107649675895948,0.470488262188321,-0.0273957696514385,0.587008547008547
"GALNT12","M16",0.0392896527265755,0.326634362240944,0.0332206311675436,0.587008547008547
"HOMER1","unassigned",0.0399660454879758,0.328420385121158,-0.726724309125202,0.587008547008547
"IL17RE","M24",0.0275520830801573,0.284819068060454,0.0450510132470961,0.587008547008547
"IQCG","unassigned",0.220003432040162,0.611317352230465,-0.169950928900848,0.587008547008547
"KLC4","M24",0.0456247462915691,0.342108463211635,0.0376603396089419,0.587008547008547
"MAP3K3","M3",0.0983050662894062,0.452877221771061,-0.112284053022886,0.587008547008547
"MOB2","M8",0.0772760407099668,0.411327404211077,0.10051216132836,0.587008547008547
"MRPS17","M19",0.127740707133392,0.506052455172946,0.17278032348281,0.587008547008547
"MRVI1","M8",0.068788877654629,0.398750577755809,-0.151213268692636,0.587008547008547
"PPP2R5C","M38",0.108364514753838,0.471271164105109,-0.024404875418273,0.587008547008547
"PRR5L","M16",0.0800896806117738,0.417109185016666,0.0243569726260699,0.587008547008547
"SH3GLB2","unassigned",0.0252936222357857,0.27906352741609,0.0390988609459349,0.587008547008547
"ZNF385C","unassigned",0.0182509768812878,0.2456805823312,3.68067014860416,0.587008547008547
"DPYSL5","unassigned",0.0351825868547955,0.313970962470285,-12.8878249553104,0.586923076923077
"COL27A1","M2",0.0380957975986561,0.323531615700219,-0.201081018256245,0.586837606837607
"DBN1","M10",0.243472918748352,0.633072409719261,-0.0906634049664537,0.586837606837607
"DOCK8","M6",0.105359591208737,0.465712247299028,-0.0618065131810885,0.586837606837607
"DOK4","M20",0.0579146718633065,0.372973115389315,0.0298987470313388,0.586837606837607
"HNF4A","M20",0.0406992097499849,0.329099671911797,0.0234417982646924,0.586837606837607
"KCP","M14",0.269891253061475,0.655653998729435,-0.333511506970035,0.586837606837607
"LURAP1L","unassigned",0.0490965511835239,0.352588663375003,-0.0826258447416347,0.586837606837607
"QTRT1","M20",0.0371183060804283,0.31983126648638,0.0392969572486523,0.586837606837607
"RBM17","M6",0.0819205362049864,0.421017448671108,-0.0248691152030147,0.586837606837607
"S100P","unassigned",0.0253176493591432,0.279155013847458,0.00310883563886044,0.586837606837607
"SKA2","unassigned",0.164145868255964,0.54873032762937,-0.0460771383934414,0.586837606837607
"SLC25A39","M19",0.0967581005462024,0.449852320464849,0.0237843865572486,0.586837606837607
"SNRPD3","M30",0.0587201819413173,0.375283998522807,0.0315835883908699,0.586837606837607
"SULT1E1","M11",0.0731052458822531,0.404214757748967,4.75839592187933,0.586837606837607
"ZBTB7B","M24",0.0590067573885581,0.376163315043443,0.0206187922806713,0.586837606837607
"CDK16","M20",0.0506046646734304,0.356402285022362,0.05164279331135,0.586752136752137
"CHST14","M10",0.163361882449126,0.547450539578759,-0.224573481375188,0.586666666666667
"EML2-AS1","unassigned",0.054583804279236,0.364781231823305,-0.410573430074246,0.586666666666667
"HLA-C","unassigned",0.0848781448500837,0.427912238643176,0.000835089392358457,0.586666666666667
"HNMT","unassigned",0.0514159618686228,0.357207947907303,0.0453077996873786,0.586666666666667
"HSPA12B","M10",0.22846860273559,0.61852631339404,-0.340935651346126,0.586666666666667
"NME2","M19",0.0312796593612823,0.299500866535932,0.0081188573394289,0.586666666666667
"OSER1-AS1","M20",0.0744225853730163,0.406160135084659,0.415699933162247,0.586666666666667
"RN7SL403P","unassigned",0.0487382673981605,0.351490082077547,0.602343827431132,0.586666666666667
"RORA","unassigned",0.0364989296765138,0.318633509681373,-0.314647361080553,0.586666666666667
"RPL7P41","unassigned",0.229231806266232,0.619145312063956,-2.847964760436,0.586666666666667
"SQLE","unassigned",0.230157266278821,0.619514498718337,-0.0177962498114236,0.586666666666667
"TGFBI","M2",0.131210223757437,0.511604523006745,-0.00634505714260398,0.586666666666667
"WDR18","unassigned",0.0437025542806228,0.33739208681137,0.0867041263988996,0.586666666666667
"FAM214A","unassigned",0.148690550886296,0.531908249359816,-0.0376284985526617,0.586495726495727
"AC004057.1","unassigned",0.0524659309987794,0.359937386639345,0.00402807846601828,0.586495726495726
"DHRS2","unassigned",0.217167208851902,0.61024540165328,2.24695195621945,0.586495726495726
"HINT1","M19",0.152079596467013,0.535150553149704,0.00588632529232545,0.586495726495726
"MRPL24","M27",0.0645989815682329,0.390851714136191,0.0517794624189393,0.586495726495726
"NDUFA11","M38",0.0275652071393834,0.284819068060454,0.0246386817200076,0.586495726495726
"RPUSD3","unassigned",0.057909614094557,0.372973115389315,0.143765835233732,0.586495726495726
"SERPINI1","M20",0.0689781862665635,0.398750577755809,-0.207974382543597,0.586410256410256
"ZNF514","unassigned",0.12077334462679,0.49449340111329,0.186791943059112,0.586410256410256
"ADAMTS5","M2",0.207605166183832,0.598589834758226,-0.44600121571875,0.586324786324786
"ALPK1","unassigned",0.141075488571063,0.5238932439127,-0.104033695290951,0.586324786324786
"C5orf24","unassigned",0.127302303026804,0.505763747711072,-0.0855568813713936,0.586324786324786
"CD207","unassigned",0.0122888606816795,0.214526717994513,1.28132115172258,0.586324786324786
"CEBPB","M1",0.165398594293186,0.549891007851125,-0.0178042684930999,0.586324786324786
"CEP97","unassigned",0.0798824958600945,0.416656981959347,-0.475489813206896,0.586324786324786
"CHIC2","unassigned",0.0479368479531011,0.349259802684175,-0.148506935127783,0.586324786324786
"COG1","unassigned",0.130322841669699,0.510162739201705,0.0868223046725099,0.586324786324786
"COL1A2","M2",0.0953920239984233,0.447329930303024,-0.00409418502434347,0.586324786324786
"GRIP2","unassigned",0.0387332970454506,0.325363363107642,-2.41596212413024,0.586324786324786
"HOXC4","unassigned",0.343752836281168,0.715615989659758,-0.584031217815878,0.586324786324786
"MAZ","unassigned",0.0493839098338508,0.352588663375003,0.0170422294801863,0.586324786324786
"MPHOSPH9","unassigned",0.118871099357556,0.491365941798167,-0.0979755883814386,0.586324786324786
"PPA2","M20",0.105146382106837,0.465419651935479,0.0161407451278792,0.586324786324786
"PTPRG","unassigned",0.0743451323191499,0.406160135084659,-0.11510126396404,0.586324786324786
"RN7SL714P","unassigned",0.13453569170334,0.51505913111726,-0.882997091990939,0.586324786324786
"SH3RF2","M20",0.0555809966046032,0.367522348401888,0.0609970535737863,0.586324786324786
"SLC25A11","M19",0.0494669513071632,0.352588663375003,0.0625052469266677,0.586324786324786
"AHRR","unassigned",0.232081885658392,0.621489567169407,0.267129985753273,0.586239316239316
"NKRF","unassigned",0.134269122026208,0.514476914913463,-0.316372423519937,0.586239316239316
"SCLT1","unassigned",0.173159531435612,0.559002035698889,-0.213156572143374,0.586239316239316
"ABCA7","M6",0.0732625301974108,0.404214757748967,-0.0614286119686063,0.586153846153846
"ANXA2","M28",0.138095076133258,0.520354062217817,-0.00104441748914454,0.586153846153846
"B4GAT1","unassigned",0.0547143950020766,0.365332360456094,0.215395966559429,0.586153846153846
"EGLN2","unassigned",0.0404895062367162,0.328470063643363,0.0567224970208313,0.586153846153846
"FAM96A","M10",0.058005542018872,0.373124119273679,0.027608728582085,0.586153846153846
"NUDT16","unassigned",0.0415216260588715,0.330492005060218,0.0946737572451733,0.586153846153846
"OSCAR","M5",0.300941208648698,0.680907790158979,-0.112157782831311,0.586153846153846
"RPL29","M38",0.0470620922875775,0.345869336898887,0.00297105872234523,0.586153846153846
"SIRT6","M20",0.0561263482974093,0.369475898012742,0.0365881561210614,0.586153846153846
"SLC25A5-AS1","unassigned",0.125921864399728,0.503565449617846,1.3042912157282,0.586153846153846
"SSU72","unassigned",0.103562542448339,0.462796741958684,0.0306335432265538,0.586153846153846
"TBC1D2B","unassigned",0.207404269576766,0.598190504629595,-0.0294044878672127,0.586153846153846
"TNXB","M10",0.0432207650619373,0.336355891226521,0.145476915292268,0.586153846153846
"AC073316.1","unassigned",0.494656396124471,0.802155347540147,-0.587618105075413,0.585982905982906
"CIRBP","unassigned",0.0743664584221408,0.406160135084659,0.0127059246666569,0.585982905982906
"CMTM4","M16",0.0418642729865899,0.331674103266013,0.0296297126495887,0.585982905982906
"DHRS7B","M22",0.0322839337869025,0.302442869021973,0.115063571853127,0.585982905982906
"EHHADH","M20",0.0537050018425435,0.362136236293639,0.159536317362042,0.585982905982906
"FAM8A1","unassigned",0.029979470476062,0.295089548797998,0.0952610032183327,0.585982905982906
"FOXM1","M34",0.228634790969259,0.61852631339404,-0.0416561775543946,0.585982905982906
"FZD5","M16",0.0837018269334584,0.425366402642935,0.0595896571247376,0.585982905982906
"GSTK1","M20",0.064803088704229,0.391310958713998,0.0110766409127968,0.585982905982906
"GTPBP6","unassigned",0.0620815594855874,0.38501009731192,0.0751375571916446,0.585982905982906
"GTSF1","unassigned",0.0952211923405805,0.447302449127794,-0.520333032723427,0.585982905982906
"PAFAH1B3","unassigned",0.0455884225187631,0.341980635900794,0.103278674698426,0.585982905982906
"PID1","unassigned",0.058896309338061,0.375991156519086,0.0522838471371424,0.585982905982906
"PYM1","unassigned",0.0432967124915671,0.336370589003856,0.083522226035332,0.585982905982906
"QKI","M20",0.142160777336344,0.524775923744788,-0.0461246256214139,0.585982905982906
"ST6GALNAC5","M8",0.0825301494524153,0.42204830722472,-0.597818442339154,0.585982905982906
"TMC3-AS1","unassigned",0.0486426957152867,0.351460338159191,-0.556853035913987,0.585982905982906
"DYNLL1","M19",0.0637442642584111,0.388873657180159,0.00718166639325864,0.585982905982906
"IL3RA","M3",0.169423345073731,0.554769207263394,-0.0712392854190324,0.585982905982906
"PLSCR1","unassigned",0.118179794823497,0.490135630019802,-0.00795154594132556,0.585982905982906
"TMEM145","unassigned",0.278876677731434,0.662971030853721,-0.956027784470238,0.585897435897436
"BIN2","M6",0.103893319161532,0.463372740474717,-0.0651861979805352,0.585811965811966
"CDS1","M20",0.0549920417439875,0.365672343545758,0.0677017973917824,0.585811965811966
"DUSP10","M20",0.14479493274452,0.52765517331809,-0.219848789698684,0.585811965811966
"FOXA3","M20",0.123283487681265,0.499810867219679,0.0470136855277303,0.585811965811966
"FYN","M6",0.15599704523094,0.539903156348441,-0.0250533908334847,0.585811965811966
"IL12RB1","M6",0.0284000079458117,0.288667590654807,-0.209453942373218,0.585811965811966
"PRKAR1A","M20",0.124416800969346,0.501168432933568,-0.0130456197122405,0.585811965811966
"SMPD2","M20",0.0463353347702228,0.343604581323148,0.142429271960504,0.585811965811966
"SYTL2","M14",0.0197921034557957,0.250987639320422,0.0209770723595245,0.585811965811966
"CYP21A1P","unassigned",0.127688253551158,0.506052455172946,-1.31839142562093,0.585726495726496
"E2F5","M6",0.140686271696536,0.5238932439127,-0.136336404544729,0.585726495726496
"ADTRP","M20",0.0720088118195905,0.403450797004326,0.0115159717947718,0.585641025641026
"ANO6","M16",0.0679880923397004,0.396768666512705,-0.111651716286509,0.585641025641026
"ARHGAP12","unassigned",0.0570699073546704,0.371687674882235,0.083117507801081,0.585641025641026
"CRYM","M20",0.0899797263304752,0.439881599567087,0.0610578573354328,0.585641025641026
"FAM186A","unassigned",0.0990610395229366,0.454895120065851,3.80935087026094,0.585641025641026
"FMNL3","M6",0.266291367893405,0.652794688102377,-0.0699967478369866,0.585641025641026
"IGHV3-15","unassigned",0.13527717938202,0.516563159581667,-0.00030746933962963,0.585641025641026
"LINC01121","M14",0.0285681027230094,0.28928465205988,-5.43411921692238,0.585641025641026
"RBM42","unassigned",0.0598554312310101,0.378437350488008,0.0625206296145147,0.585641025641026
"TMEM132C","unassigned",0.438731405499653,0.773403603434951,-0.797383347273964,0.585641025641026
"TMEM30A","unassigned",0.105861026070498,0.466665602453057,-0.0223938452176998,0.585641025641026
"TMEM115","unassigned",0.0866868640656443,0.431808327176875,0.112203010047089,0.585555555555556
"TUBD1","unassigned",0.0630215693762511,0.387327608366403,-0.270868884930717,0.585555555555556
"AGPAT4-IT1","unassigned",0.0532428228530653,0.361354598407127,-1.31093449431755,0.585470085470085
"CCNI","M37",0.239706267991323,0.629087115448826,-0.0103281244053451,0.585470085470085
"FAM83F","M20",0.0644591706337704,0.390555747622387,0.139839037041975,0.585470085470085
"GPR20","M8",0.14230915330185,0.524775923744788,-0.717960858708091,0.585470085470085
"INHBE","unassigned",0.0289792072114548,0.291087958262155,4.1797554927082,0.585470085470085
"KCNK17","unassigned",0.119570423647739,0.492523539803702,-2.34787787502873,0.585470085470085
