"Gene","Module","p","p.adj","coef","AUC"
"LY75","unassigned",0.502046228276165,0.716447570727255,0.339862366621767,0.55952380952381
"LRRC23","unassigned",0.64722895087762,0.81644591934831,-0.381558056325561,0.55952380952381
"PRRG4","M20",0.718150187808298,0.859648729378746,-0.232873892824828,0.55952380952381
"FGF12","unassigned",0.32459683451908,0.569946819619404,2.58502536154548,0.55952380952381
"GLRX3","unassigned",0.504933699288086,0.718872389219977,-1.07206177443485,0.55952380952381
"TLL2","unassigned",0.728748794914326,0.866019918803197,0.552093912418205,0.55952380952381
"RBM3","unassigned",0.449664280168133,0.676534396204313,-0.524376274699731,0.55952380952381
"FUT2","M20",0.256975108308622,0.502538697651811,0.492065192095664,0.55952380952381
"SIN3B","M3",0.625843355846996,0.802338425635129,-0.682753494210915,0.55952380952381
"EMD","unassigned",0.634338878897855,0.807111812504802,-0.310515224395556,0.55952380952381
"CACNB3","M6",0.578110066421578,0.771385581501952,0.724417615651749,0.55952380952381
"NPAT","unassigned",0.664845657136063,0.827780997474323,-0.509450832746572,0.55952380952381
"VILL","M20",0.258134678340214,0.504223245094757,0.631183312084662,0.55952380952381
"ORC3","unassigned",0.655275989304108,0.820942535248489,-0.38736405540436,0.55952380952381
"DSTNP2","unassigned",0.275632000343517,0.521647904392152,-0.858846513698016,0.55952380952381
"ZNF384","unassigned",0.585849835770268,0.776378133526881,1.22408835808808,0.55952380952381
"APBB2","unassigned",0.336959247169382,0.582037337879113,-1.42260178721842,0.55952380952381
"RNF19B","unassigned",0.333729261026008,0.578371449080023,-0.478915786984031,0.55952380952381
"PDZD8","unassigned",0.647845169844388,0.816589119583079,0.262865800710349,0.55952380952381
"CEP152","unassigned",0.434624654422397,0.66543381238822,1.43960185466462,0.55952380952381
"ZNF10","unassigned",0.68865181970267,0.842614116849732,-0.829967074362599,0.55952380952381
"GSDMD","M7",0.370621968733509,0.612843313064186,0.822308199813295,0.55952380952381
"NOL6","unassigned",0.529431119486966,0.736431989226485,-1.11661025484922,0.55952380952381
